"essround_cntry","variable","estim_weight0","estim_weight1","estim_weight2","se_weight0","se_weight1","se_weight2","deff_weight0","deff_weight1","deff_weight2"
"ESS_7_AT","R__y_freehms__z_freehms",1.97711275738697,1.97711275738697,1.94640356072017,0.0325710018899993,0.0325710018899993,0.0335294202741784,1.56521720756491,1.56469876917754,1.70417026769246
"ESS_7_AT","R__y_gincdif__z_gincdif",1.86565431862783,1.86565431862783,1.90321785060055,0.0272160928558392,0.0272160928558392,0.0304583554846808,1.51148343796192,1.51098279751897,1.81317173166114
"ESS_7_AT","R__y_gndr__z_gndr",0.477574191370687,0.477574191370687,0.490903943717382,0.0105927279892366,0.0105927279892366,0.0116922951189296,0.807278630546775,0.80701124003423,0.981588112978529
"ESS_7_AT","R__y_happy__z_happy",7.30509710172545,7.30509710172545,7.30182806992677,0.0532715914281567,0.0532715914281567,0.0608551614205366,1.267506008529,1.26708617940378,1.60686650693008
"ESS_7_AT","R__y_health__z_health",1.9895316982136,1.9895316982136,1.96118016789783,0.021918220440544,0.021918220440544,0.0243551612408666,1.18279893139716,1.18240715933664,1.45278697507937
"ESS_7_AT","R__y_hhmmb__z_hhmmb",2.34101787876102,2.34101787876102,2.33005611117363,0.035867657593016,0.035867657593016,0.0398294780167766,1.34487474203788,1.34442928648762,1.64899366892116
"ESS_7_AT","R__y_imbgeco__z_imbgeco",4.86596108718343,4.86596108718343,5.06451187108559,0.0695866888295626,0.0695866888295626,0.0774473759543513,1.36411150571616,1.36365967847724,1.65892680702135
"ESS_7_AT","R__y_imueclt__z_imueclt",4.98070534284652,4.98070534284652,5.22415068049714,0.0703721745061899,0.0703721745061899,0.0770543410054855,1.32074918305108,1.32031171847858,1.54239647732241
"ESS_7_AT","R__y_imwbcnt__z_imwbcnt",4.44386083108228,4.44386083108228,4.62932115900276,0.0632505402962497,0.0632505402962497,0.0711109164564063,1.36111720189584,1.3606663664439,1.61034662519305
"ESS_7_AT","R__y_iorgact__z_iorgact",3.30781492434626,3.30781492434626,3.43116219653094,0.102838017273688,0.102838017273688,0.118139362808557,1.33652939196573,1.33608670060041,1.71698522556893
"ESS_7_AT","R__y_lrscale__z_lrscale",4.66619046838506,4.66619046838506,4.59341207967509,0.0502374509340816,0.0502374509340816,0.0562753347997299,1.22482099039738,1.22441529959869,1.49079466231886
"ESS_7_AT","R__y_mocntr__z_mocntr",0.811621343034808,0.811621343034808,0.80031061793141,0.00999454221596918,0.00999454221596918,0.011982382929939,1.17277296734506,1.17238451613012,1.61212548776303
"ESS_7_AT","R__y_njbspv__z_njbspv",36.9526455001988,36.9526455001989,50.1244876409156,11.208519286419,11.208519286419,19.0667035153039,1.21172231577407,1.21132096357817,2.12129081760277
"ESS_7_AT","R__y_pdjobev__z_pdjobev",0.829305175036355,0.829305175036356,0.805772032512006,0.0148338349982388,0.0148338349982388,0.0181878686482542,1.20942854763271,1.20902795518916,1.59629125353447
